GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
26270,146.34799869694993,0.052876811798593326,0.11111060714244203,0.4758934647059042,0.6341502783316504,0.9204708616494243
10459,400.76581160674954,0.02665726117129638,0.10320618706341102,0.2582913091723645,0.7961820930420319,0.965631836409962
374946,2.873668176354082,-1.4311372491374155,0.6738355383960422,-2.1238672756026036,0.03368124347651477,0.2850364093492389
57085,900.3054751824584,0.013589968779293601,0.2679191579166832,0.05072413964334634,0.9595453407526338,0.9941844455270864
284498,338.38486826296054,-0.050355815584736244,0.1653099933086325,-0.30461446750362103,0.7606597999179308,0.9548562867482708
4524,1534.5782362041114,-0.04204622779816228,0.15786702753216353,-0.26633951658838867,0.7899777419705187,0.9638299946531276
1185,760.2633305548186,0.10335187047440386,0.09136582537572387,1.1311874002055995,0.25797622397858033,0.7059877346484007
100379251,87.85141354224879,0.012308492967019762,0.10971279804945812,0.11218830606681947,0.9106741010404243,0.9867871771651151
4878,4.661998689501607,-0.5503175005034656,0.4168677416765299,-1.3201249352857978,0.18679330877233502,0.6351870648690694
90231,1407.7455522968796,0.05269162461938082,0.06172702840710223,0.8536232178855088,0.3933137897467677,0.8135018524546246
5351,7952.591106727587,0.11272868157552068,0.08928851051614477,1.2625216942681283,0.20676112500002342,0.6565217335302872
9927,3408.9743710473285,-0.0769854538203637,0.051694397698534914,-1.4892417214979095,0.13642372795780122,0.5616048467848268
60672,235.65969740804977,-0.2738902692761004,0.15915186441152418,-1.720936605353823,0.08526232820507632,0.45871256568495156
943,1.8609040055339172,-0.013698548988302675,0.7745779871187412,-0.017685177239877743,0.9858900056489653,0.9971741613453827
7133,645.5821907378106,-0.02000560932709031,0.2301385706391649,-0.08692853732222564,0.930728315871903,0.9903480953469145
107984917,3.2368166637657314,-0.2851958893662528,0.5762287970853236,-0.4949351556340617,0.6206458938672272,0.9162131925690759
55187,4109.242600242243,-0.00013897710424381178,0.195367008331112,-0.0007113642443061346,0.999432413500231,0.999674001421012
677885,6.734635280873211,0.025456452674777513,0.3942953820023344,0.06456188389907848,0.9485228336059117,0.9936460544306446
105376744,0.9481508169467616,0.21056479469917833,1.3171436734056696,0.1598647125220075,0.8729876462848296,
9249,4834.8566055183865,-0.23078588275982123,0.37203478201638507,-0.6203341566855354,0.5350378116872438,0.8800482341437714
102466722,3.3611358050587263,-0.4380154398600757,0.5309717667041725,-0.8249316956698249,0.4094103704166996,0.8238499202133609
343066,14.173789720175895,-0.23182109795418215,0.6562315020983736,-0.3532611543531639,0.7238926648253945,0.9452402381020992
343069,1.6748941913561881,0.1081979247213341,0.6905925752064548,0.15667403416404818,0.8755017520559284,0.9826966105635156
65122,1.3583286553768719,-3.9860691399380643,2.415898707837046,-1.6499322289496117,0.09895679804502094,
391002,0.11870932626941008,0.4951781373706411,3.2582716436063626,0.1519757072257369,0.8792060958943132,
10630,1348.0240114723752,-1.2296897824687076,0.46705225611767365,-2.6328740871318854,0.008466572843194988,0.1248847235717284
107984919,1.4663587676223953,-1.7135980343641368,0.8471778150656587,-2.022713536509839,0.043102690463888114,0.3266624852837156
7799,1501.0420072029315,-0.14617780113442622,0.07388163677153446,-1.978540372439968,0.047867778781607084,0.34610081630117406
23254,845.5313359307285,0.20034762144311194,0.12097774318769587,1.6560700849930257,0.09770762663833962,0.484887217670415
107985467,2.927511183860272,-0.0498474767538782,0.8296345432791788,-0.060083656301066185,0.9520890068265057,0.9940725332396243
107985468,1.8731563011238619,-1.275397615782161,0.767403391430755,-1.6619650499645255,0.09651978236187132,0.48237191326193923
105376759,30.179616672799103,-0.33490379826018624,0.35494071832221247,-0.9435485447915366,0.34540039712150294,0.7829766397542227
107985469,1.2161233517556633,0.5140196750351791,1.1544423442652016,0.4452536565282962,0.6561364547401694,
200197,44.902474245232085,0.15056500919647073,0.19325290516696156,0.7791086455667485,0.43591571771698245,0.8363664954693281
55092,244.49684574440104,-0.09164325224516509,0.16120354428021172,-0.5684940281825714,0.5696995595452559,0.8978935059317377
114827,0.8056927111278607,0.2213617201691648,0.9703285930015277,0.22813067837609963,0.819544650948383,
101927417,0.6087733146694455,0.4378881533098646,1.2633225505024743,0.34661627241253534,0.7288796193447311,
101927441,1.290464070985833,0.6836290340933269,1.0391643114867803,0.6578642343049939,0.5106253745516856,
79180,721.1143972248758,0.19987394754165524,0.11782732074286772,1.6963293935693937,0.08982351690919739,0.469334246131823
